job_ad_id,job_type,job_fed_contractor,job_ownership,job_req_communication,job_req_organization,received_callback,honors,worked_during_school,special_skills,volunteer,military,employment_holes,experience_delta,computer_match,school_match
32,retail_sales,0,private,0,0,0,0,1,0,0,0,0,4,NY,NC
171,sales_rep,1,public,0,0,0,0,0,0,0,0,1,7,NN,HC
171,sales_rep,1,public,0,0,0,0,1,0,1,1,0,2,NY,HC
98,sales_rep,0,private,0,0,0,0,1,0,0,0,0,8,NN,NC
63,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
158,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
98,sales_rep,0,private,0,0,0,0,0,0,1,0,1,10,NY,NC
325,retail_sales,0,private,0,0,0,0,0,0,0,0,1,8,RN,NC
325,retail_sales,0,private,0,0,0,0,0,0,0,0,0,13,RY,NC
325,retail_sales,0,private,0,0,0,0,1,1,1,0,0,5,RY,NC
325,retail_sales,0,private,0,0,0,0,0,0,1,0,0,20,RN,NC
1021,secretary,0,private,0,0,0,0,1,0,0,0,0,6,RY,NC
1021,secretary,0,private,0,0,0,0,1,0,1,0,0,6,RY,NC
1021,secretary,0,private,0,0,0,0,1,0,0,0,0,14,RY,NC
1021,secretary,0,private,0,0,0,0,1,0,1,0,0,11,RY,NC
256,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
33,manager,0,nonprofit,0,0,0,0,1,1,1,0,0,9,NY,NC
33,manager,0,nonprofit,0,0,0,0,0,0,0,0,0,21,NN,NC
4,manager,0,private,0,0,0,0,0,0,0,0,0,26,NN,NC
165,sales_rep,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
99,retail_sales,0,private,0,0,0,0,1,0,1,1,0,0,NY,SC
165,sales_rep,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
33,manager,0,nonprofit,0,0,0,0,0,0,0,0,0,3,NY,NC
256,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
165,sales_rep,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
172,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
165,sales_rep,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
172,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
99,retail_sales,0,private,0,0,0,0,0,0,0,0,1,5,NN,SC
172,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
4,manager,0,private,0,0,0,0,1,1,1,0,0,14,NY,NC
4,manager,0,private,0,0,0,0,0,0,1,0,0,18,NY,NC
33,manager,0,nonprofit,0,0,0,0,0,0,1,0,0,13,NY,NC
99,retail_sales,0,private,0,0,0,0,1,0,0,0,0,4,NY,SC
256,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
172,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
256,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
99,retail_sales,0,private,0,0,0,0,1,0,1,0,0,6,NY,SC
4,manager,0,private,0,0,0,0,0,0,0,0,0,8,NY,NC
1022,secretary,0,private,0,0,0,0,1,0,0,0,0,6,RY,NC
1022,secretary,0,private,0,0,0,0,0,1,0,0,1,2,RY,NC
1022,secretary,0,private,0,0,1,0,1,1,0,0,0,3,RY,NC
1022,secretary,0,private,0,0,0,0,1,0,0,0,0,2,RY,NC
64,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
173,sales_rep,0,public,0,0,0,0,1,0,1,0,0,8,NY,CC
175,sales_rep,1,public,0,0,0,1,0,0,0,0,1,8,NN,NS
34,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
34,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
175,sales_rep,1,public,0,0,0,1,0,0,0,1,1,10,NY,NC
173,sales_rep,0,public,0,0,0,0,1,0,1,1,0,2,NY,CC
64,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
34,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
173,sales_rep,0,public,0,0,0,0,1,0,0,0,0,6,NY,CC
257,retail_sales,0,public,1,0,1,0,0,0,0,0,0,13,NY,NC
64,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
175,sales_rep,1,public,0,0,0,0,0,0,0,0,1,10,NN,NS
257,retail_sales,0,public,1,0,1,0,0,0,1,0,0,20,NN,NC
257,retail_sales,0,public,1,0,1,0,0,0,0,0,1,8,NN,NC
173,sales_rep,0,public,0,0,0,0,0,0,0,0,1,7,NN,CC
257,retail_sales,0,public,1,0,0,0,1,1,1,0,0,5,NY,NC
34,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
64,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
175,sales_rep,1,public,0,0,0,0,1,1,1,0,0,6,NY,NC
327,manager,0,unknown,0,0,1,0,0,0,1,0,0,16,NY,NC
327,manager,0,unknown,0,0,0,0,0,0,0,0,0,24,NN,NC
327,manager,0,unknown,0,0,0,0,1,1,1,0,0,12,NY,NC
327,manager,0,unknown,0,0,0,0,0,0,0,0,0,6,NY,NC
1023,secretary,0,unknown,0,0,0,0,1,0,1,0,0,11,RY,NC
1023,secretary,0,unknown,0,0,0,0,1,0,1,0,0,6,RY,NC
1023,secretary,0,unknown,0,0,0,0,1,0,0,0,0,14,RY,NC
1023,secretary,0,unknown,0,0,0,0,1,0,0,0,0,6,RY,NC
185,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
174,sales_rep,0,public,0,0,0,0,1,0,1,0,0,8,NY,NC
35,retail_sales,0,nonprofit,0,0,0,0,0,0,0,0,1,7,NN,NC
185,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
35,retail_sales,0,nonprofit,0,0,0,0,1,0,0,0,0,6,NY,NC
65,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,8,NN,NC
65,retail_sales,0,unknown,0,0,0,0,0,0,1,0,0,8,NN,NC
65,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,8,NY,NC
174,sales_rep,0,public,0,0,0,0,0,0,0,0,1,7,NN,NC
185,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
65,retail_sales,0,unknown,0,0,0,0,0,0,1,0,1,10,NY,NC
5,retail_sales,0,unknown,0,0,1,0,1,0,0,0,0,6,NY,NC
185,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
174,sales_rep,0,public,0,0,0,0,1,0,0,0,0,6,NY,NC
35,retail_sales,0,nonprofit,0,0,0,0,1,0,1,0,0,8,NY,NC
5,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
35,retail_sales,0,nonprofit,0,0,0,0,1,0,1,1,0,2,NY,NC
174,sales_rep,0,public,0,0,0,0,1,0,1,1,0,2,NY,NC
5,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
5,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
194,manager,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
36,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
176,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
66,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
176,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
176,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
194,manager,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
36,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
194,manager,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
66,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
66,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
194,manager,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
36,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
66,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
176,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
36,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
6,retail_sales,0,private,0,0,0,0,1,0,0,0,0,7,NN,NC
177,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
205,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
205,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
6,retail_sales,0,private,0,0,0,0,0,0,1,0,0,7,NN,NC
205,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
177,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
6,retail_sales,0,private,0,0,0,0,1,0,0,0,0,7,NY,NC
177,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
177,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
205,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
6,retail_sales,0,private,0,0,0,0,0,0,1,0,1,9,NY,NC
67,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,4,NY,NC
67,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,6,NY,NC
214,manager,0,private,0,0,0,0,0,0,1,0,0,18,NY,NC
214,manager,0,private,0,0,0,0,0,0,0,0,0,26,NN,NC
67,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,5,NN,NC
214,manager,0,private,0,0,0,0,1,1,1,0,0,14,NY,NC
214,manager,0,private,0,0,0,0,0,0,0,0,0,8,NY,NC
67,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,0,NY,NC
329,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,RY,SC
329,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,RN,SC
329,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,RY,SC
329,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,RY,SC
222,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
178,manager,0,private,0,0,1,0,0,0,0,0,0,8,NY,NC
178,manager,0,private,0,0,1,0,0,0,0,0,0,26,NN,NC
37,sales_rep,0,unknown,0,0,0,0,0,0,0,0,1,7,NN,NC
222,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
37,sales_rep,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
37,sales_rep,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
222,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,8,NY,NC
222,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,6,NY,NC
37,sales_rep,0,unknown,0,0,0,0,1,0,1,1,0,2,NY,NC
178,manager,0,private,0,0,1,0,0,0,1,0,0,18,NY,NC
178,manager,0,private,0,0,1,0,1,1,1,0,0,14,NY,NC
330,retail_sales,0,unknown,0,0,0,0,0,0,0,0,0,20,NN,NC
330,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,26,NN,NC
330,retail_sales,0,unknown,0,0,1,0,0,0,1,0,0,10,NY,NC
330,retail_sales,0,unknown,0,0,0,1,1,0,1,1,0,14,NY,NC
1024,supervisor,0,private,0,0,0,0,0,1,1,0,1,5,RY,NC
1024,supervisor,0,private,0,0,0,0,1,0,0,0,0,5,RY,NC
1025,manager,1,nonprofit,0,1,0,0,0,1,1,0,1,12,NY,CS
1025,manager,1,nonprofit,0,1,0,0,1,0,0,0,0,8,NY,CS
1026,manager,0,public,0,0,0,0,0,1,1,1,0,2,NN,NC
1025,manager,1,nonprofit,0,1,0,1,1,1,0,0,1,11,NY,CC
1026,manager,0,public,0,0,0,0,0,1,1,0,1,2,NY,NN
1025,manager,1,nonprofit,0,1,0,0,0,0,0,0,1,12,NY,CC
1027,secretary,0,unknown,0,0,0,0,1,0,1,0,1,8,RY,NS
1027,secretary,0,unknown,0,0,0,0,1,0,0,0,0,5,RY,NC
1027,secretary,0,unknown,0,0,0,0,1,0,0,0,0,4,RY,NC
1027,secretary,0,unknown,0,0,0,0,0,0,0,0,1,4,RY,NS
1028,sales_rep,0,unknown,0,0,1,0,0,1,1,1,0,5,NN,NC
1028,sales_rep,0,unknown,0,0,1,1,0,1,0,0,0,6,NN,NC
1028,sales_rep,0,unknown,0,0,1,0,0,0,0,0,1,7,NN,NC
1028,sales_rep,0,unknown,0,0,1,0,1,1,1,0,0,5,NY,NC
1029,retail_sales,0,private,0,0,0,0,0,1,0,0,0,5,NN,NS
1029,retail_sales,0,private,0,0,1,0,0,0,0,0,0,7,NN,NS
1031,manager,0,private,0,0,0,0,0,0,0,0,1,4,NN,NC
1030,retail_sales,0,private,0,1,0,0,0,1,0,1,1,9,RY,NC
1031,manager,0,private,0,0,0,0,1,1,1,0,0,3,NN,NS
1030,retail_sales,0,private,0,1,0,0,1,0,1,0,0,12,RY,NC
1030,retail_sales,0,private,0,1,0,0,1,0,0,0,1,13,RY,NC
1031,manager,0,private,0,0,0,0,0,1,1,0,0,4,NY,NS
1030,retail_sales,0,private,0,1,0,0,0,0,0,0,1,14,RY,NC
1031,manager,0,private,0,0,0,0,0,1,0,0,0,3,NY,NC
1032,secretary,0,unknown,1,1,0,0,1,0,0,0,1,6,NY,SC
1032,secretary,0,unknown,1,1,0,0,0,0,0,0,1,6,NY,SC
1032,secretary,0,unknown,1,1,0,0,1,0,0,0,0,7,NY,SS
1032,secretary,0,unknown,1,1,0,0,0,1,1,0,1,7,NY,SS
1033,sales_rep,0,unknown,1,1,0,0,0,0,0,0,1,6,NY,NC
1034,manager,0,public,0,0,0,0,0,0,0,0,0,6,NN,NC
1033,sales_rep,0,unknown,1,1,0,0,0,0,0,0,1,8,NY,NS
1034,manager,0,public,0,0,0,0,0,1,0,0,0,5,NN,NC
1033,sales_rep,0,unknown,1,1,0,0,1,0,1,0,1,9,NY,NS
1033,sales_rep,0,unknown,1,1,0,0,1,0,0,0,0,8,NY,NC
1035,secretary,1,public,1,1,0,0,0,1,1,0,1,6,RY,NS
1035,secretary,1,public,1,1,1,0,1,0,0,0,1,5,RY,NC
1035,secretary,1,public,1,1,1,0,0,0,0,0,1,5,RY,NC
1035,secretary,1,public,1,1,0,0,1,0,0,0,0,5,RY,NS
1036,supervisor,0,unknown,0,0,0,0,0,0,1,0,0,7,NY,NS
1036,supervisor,0,unknown,0,0,0,0,0,1,0,0,0,5,NN,NC
1036,supervisor,0,unknown,0,0,0,0,0,1,0,0,0,4,NY,NC
1036,supervisor,0,unknown,0,0,0,0,1,1,1,0,0,6,NN,NC
1037,supervisor,0,unknown,1,1,0,0,1,0,1,0,0,13,RY,NS
1037,supervisor,0,unknown,1,1,0,0,1,1,0,0,0,11,RY,NC
1037,supervisor,0,unknown,1,1,0,0,0,0,0,0,1,10,RY,NC
1037,supervisor,0,unknown,1,1,0,0,1,0,0,0,0,11,RY,NC
1038,supervisor,0,public,1,0,1,0,1,0,0,0,0,5,RY,NS
1039,retail_sales,0,unknown,0,0,0,0,0,0,1,0,1,6,NY,NS
1038,supervisor,0,public,1,0,0,0,0,1,1,0,1,16,RY,NS
1039,retail_sales,0,unknown,0,0,0,0,0,1,1,0,0,6,NN,NC
1039,retail_sales,0,unknown,0,0,0,0,0,1,0,0,0,4,NY,NC
1039,retail_sales,0,unknown,0,0,0,0,0,1,0,0,0,5,NN,NC
1040,secretary,0,unknown,0,0,0,0,0,1,0,0,1,25,RY,NC
1040,secretary,0,unknown,0,0,0,0,1,1,0,0,1,21,RY,NC
1040,secretary,0,unknown,0,0,0,0,0,0,0,0,1,4,RY,NS
1040,secretary,0,unknown,0,0,0,0,1,1,1,0,0,8,RY,NC
1041,manager,0,unknown,1,1,0,0,1,0,1,0,0,5,NY,NC
1042,manager,0,private,0,0,0,0,1,0,1,0,0,5,NN,NC
1042,manager,0,private,0,0,0,0,0,1,0,0,0,6,NN,NC
1041,manager,0,unknown,1,1,0,0,1,1,0,0,0,4,NY,NC
1042,manager,0,private,0,0,0,0,1,1,1,0,0,4,NY,NC
1041,manager,0,unknown,1,1,0,0,1,0,0,0,0,6,NY,NC
1042,manager,0,private,0,0,0,0,0,0,0,0,1,7,NY,NS
1041,manager,0,unknown,1,1,0,0,1,1,0,0,1,5,NY,NC
1043,manager,0,unknown,0,0,0,0,0,0,0,0,0,3,NN,NC
1043,manager,0,unknown,0,0,0,0,0,1,0,0,0,2,NN,NC
1044,secretary,0,private,1,0,0,0,1,1,0,0,0,1,RY,NC
1044,secretary,0,private,1,0,0,0,0,1,0,0,1,1,RY,NC
1044,secretary,0,private,1,0,0,0,1,1,1,0,0,2,RY,NS
1044,secretary,0,private,1,0,0,0,1,1,1,0,0,3,RY,NC
1045,clerical,1,private,0,0,0,0,1,1,0,0,0,5,NY,NC
1045,clerical,1,private,0,0,0,0,0,0,0,0,0,2,NY,NN
1047,secretary,0,public,1,0,0,0,1,1,0,0,0,4,RY,NC
1047,secretary,0,public,1,0,0,0,0,0,0,0,0,7,RY,NC
1047,secretary,0,public,1,0,0,0,0,1,0,0,1,3,RY,NC
1047,secretary,0,public,1,0,0,0,1,0,1,0,1,12,RY,NC
1049,retail_sales,0,private,0,0,1,0,0,1,0,0,0,4,NN,NS
1049,retail_sales,0,private,0,0,1,1,0,1,0,0,1,5,NN,NC
1050,sales_rep,0,private,0,0,0,0,1,0,1,0,1,3,RY,NC
1051,retail_sales,0,unknown,0,0,0,0,1,0,1,1,0,6,NN,NC
1051,retail_sales,0,unknown,0,0,0,0,1,1,1,0,0,5,NN,NC
1050,sales_rep,0,private,0,0,0,0,0,0,0,0,0,3,RY,NC
1050,sales_rep,0,private,0,0,0,0,1,0,1,0,0,3,RY,NC
1051,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,5,NN,NC
1050,sales_rep,0,private,0,0,1,0,1,0,0,0,0,3,RY,NC
1051,retail_sales,0,unknown,0,0,0,0,0,1,0,0,0,2,NY,NC
1052,secretary,1,public,0,0,0,0,1,0,1,0,1,4,RY,HC
1052,secretary,1,public,0,0,0,0,1,0,1,0,0,4,RY,HC
1052,secretary,1,public,0,0,0,0,0,0,0,0,0,4,RY,HC
1053,manager,0,private,0,0,0,0,1,0,1,0,1,4,NN,NC
1052,secretary,1,public,0,0,0,0,1,0,0,0,0,4,RY,HC
1053,manager,0,private,0,0,0,0,0,1,0,0,0,4,NY,NS
1053,manager,0,private,0,0,0,0,1,0,1,0,0,5,NY,NS
1053,manager,0,private,0,0,0,0,0,1,0,0,0,4,NN,NC
1054,manager,0,public,0,0,1,0,0,0,0,0,0,3,RY,CC
1055,retail_sales,0,unknown,0,0,1,0,0,0,0,0,1,4,NY,NS
1054,manager,0,public,0,0,0,0,1,0,1,0,0,2,RY,CC
1055,retail_sales,0,unknown,0,0,0,0,1,1,1,0,0,6,NN,NS
1054,manager,0,public,0,0,0,0,1,0,1,0,1,6,RY,CC
1055,retail_sales,0,unknown,0,0,0,0,1,1,1,0,1,3,NY,NC
1054,manager,0,public,0,0,1,0,1,0,0,0,0,2,RY,CC
1055,retail_sales,0,unknown,0,0,0,0,1,1,0,0,0,4,NY,NS
1056,secretary,1,public,0,0,0,0,0,1,0,0,1,3,RY,NC
1056,secretary,1,public,0,0,0,0,1,1,0,0,0,4,RY,NC
1056,secretary,1,public,0,0,0,0,1,0,0,0,0,1,RY,NC
1056,secretary,1,public,0,0,0,0,0,1,1,0,1,2,RY,NC
1058,retail_sales,0,private,0,0,1,0,0,1,0,0,0,4,NN,NS
1057,secretary,1,private,1,0,0,0,1,1,0,0,0,5,RY,NC
1057,secretary,1,private,1,0,0,0,1,0,1,0,0,4,RY,NC
1057,secretary,1,private,1,0,0,0,1,0,0,0,0,3,RY,NC
1058,retail_sales,0,private,0,0,0,0,0,1,0,0,0,4,NY,NS
1057,secretary,1,private,1,0,0,0,0,0,0,0,1,3,RY,NC
1059,retail_sales,0,private,0,0,0,0,0,1,0,0,1,1,RY,NC
1059,retail_sales,0,private,0,0,0,0,0,1,0,0,0,2,RY,NC
1060,secretary,0,nonprofit,0,0,0,0,1,0,0,0,0,2,NY,NC
1060,secretary,0,nonprofit,0,0,0,0,0,1,1,0,1,2,NY,NC
1061,secretary,0,private,0,0,0,0,1,1,0,0,0,5,RY,NC
1062,manager,0,unknown,0,0,1,0,1,1,1,0,0,4,NN,NC
1061,secretary,0,private,0,0,0,0,1,0,0,0,1,5,RY,NC
1061,secretary,0,private,0,0,1,0,1,0,0,0,0,5,RY,NS
1061,secretary,0,private,0,0,0,0,1,0,0,0,0,4,RY,NC
1062,manager,0,unknown,0,0,1,0,0,1,1,1,1,4,NY,NN
1063,secretary,0,nonprofit,0,0,0,0,1,1,1,0,0,5,RY,CS
1064,manager,1,private,0,0,0,1,1,1,1,0,0,9,NY,NC
1063,secretary,0,nonprofit,0,0,0,0,1,0,1,1,0,2,RY,CS
1064,manager,1,private,0,0,0,0,1,1,1,0,0,5,NN,NC
1063,secretary,0,nonprofit,0,0,0,0,1,1,0,0,0,6,RY,CS
1063,secretary,0,nonprofit,0,0,0,0,0,0,0,0,0,5,RN,CS
1065,secretary,0,unknown,0,0,0,0,0,1,0,0,1,6,RY,NC
1065,secretary,0,unknown,0,0,0,0,1,0,1,0,0,5,RY,NS
1065,secretary,0,unknown,0,0,0,0,0,0,0,0,1,2,RY,NC
1066,manager,0,unknown,0,0,1,0,0,1,0,0,1,1,NY,NN
1066,manager,0,unknown,0,0,1,0,0,1,0,0,0,1,NN,NC
1065,secretary,0,unknown,0,0,0,0,0,0,1,0,1,7,RY,NS
1067,secretary,0,private,0,0,0,0,0,0,0,0,1,4,RY,NC
1067,secretary,0,private,0,0,0,0,1,0,1,0,0,5,RY,NC
1068,manager,0,private,1,0,0,0,0,1,0,0,1,3,NN,SS
1067,secretary,0,private,0,0,0,0,1,0,1,1,0,3,RY,NS
1067,secretary,0,private,0,0,0,0,1,0,0,0,1,4,RY,NC
1068,manager,0,private,1,0,0,1,0,1,0,0,0,9,NY,SC
1069,manager,0,private,0,0,0,0,0,0,0,0,0,5,NY,CC
1070,retail_sales,0,unknown,0,0,0,1,0,1,0,0,1,6,NN,NC
1070,retail_sales,0,unknown,0,0,0,0,0,1,0,0,0,2,NY,NC
1069,manager,0,private,0,0,0,0,0,1,0,0,1,1,NY,CC
1071,secretary,1,public,0,0,0,0,1,0,1,0,0,3,RY,NS
1071,secretary,1,public,0,0,0,0,1,0,0,0,0,2,RY,NC
1071,secretary,1,public,0,0,0,0,0,0,0,0,1,1,RY,NC
1072,retail_sales,0,private,0,0,0,0,1,0,1,0,0,3,RY,NS
1071,secretary,1,public,0,0,0,1,0,0,0,0,1,2,RY,NC
1072,retail_sales,0,private,0,0,0,0,1,0,1,0,1,5,RY,NS
1073,retail_sales,0,unknown,0,0,0,0,1,0,1,0,0,9,NN,NS
1073,retail_sales,0,unknown,0,0,0,0,1,1,1,0,0,2,NY,NC
1074,secretary,0,unknown,0,0,0,0,1,0,0,0,0,4,RY,HS
1074,secretary,0,unknown,0,0,0,0,1,0,1,0,0,3,RY,HS
1074,secretary,0,unknown,0,0,0,0,0,0,0,0,0,4,RY,HS
1074,secretary,0,unknown,0,0,0,0,1,0,1,1,0,2,RY,HS
1076,retail_sales,0,unknown,0,0,0,0,0,1,1,0,0,2,NY,NS
1075,secretary,0,private,0,0,0,0,1,0,1,1,0,1,RY,NS
1076,retail_sales,0,unknown,0,0,0,0,1,1,1,0,0,1,NY,NC
1075,secretary,0,private,0,0,0,0,1,0,0,0,0,3,RY,NS
1075,secretary,0,private,0,0,0,0,0,0,0,0,0,1,RY,NS
1075,secretary,0,private,0,0,0,0,1,0,1,0,0,1,RY,NS
1077,secretary,0,unknown,0,0,0,0,0,0,0,0,1,15,RY,NC
1077,secretary,0,unknown,0,0,0,0,1,0,0,0,0,9,RY,NS
1077,secretary,0,unknown,0,0,0,0,0,1,0,1,1,7,RY,NC
1077,secretary,0,unknown,0,0,0,0,0,0,1,0,1,12,RY,NS
1078,retail_sales,0,private,0,0,0,0,1,1,1,0,0,5,NY,NC
1078,retail_sales,0,private,0,0,0,0,0,1,0,0,0,1,NN,NS
1078,retail_sales,0,private,0,0,0,1,1,1,0,0,0,7,NY,NC
1078,retail_sales,0,private,0,0,0,0,0,1,0,0,1,3,NY,NS
1079,secretary,0,nonprofit,1,1,0,0,0,0,0,0,1,11,NY,NC
1079,secretary,0,nonprofit,1,1,0,0,1,0,0,0,0,9,NY,NS
1079,secretary,0,nonprofit,1,1,0,0,1,0,1,0,0,10,NY,NC
1080,manager,0,unknown,0,0,0,0,1,1,0,0,1,16,NY,NC
1080,manager,0,unknown,0,0,1,0,1,0,0,0,1,18,NY,NC
1079,secretary,0,nonprofit,1,1,0,0,1,0,1,1,0,8,NY,NS
1080,manager,0,unknown,0,0,0,0,0,1,0,0,1,16,NY,NS
1080,manager,0,unknown,0,0,0,0,0,1,0,0,1,16,NY,NC
204,manager,1,private,0,0,0,0,1,1,1,0,0,14,NY,NC
228,sales_rep,0,public,0,0,0,0,1,0,1,0,0,8,NY,NC
204,manager,1,private,0,0,0,0,0,0,1,0,0,18,NY,NC
331,manager,1,public,1,0,0,1,1,0,1,0,1,22,NY,NC
103,retail_sales,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
204,manager,1,private,0,0,0,0,0,0,0,0,0,26,NN,NC
187,sales_rep,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
228,sales_rep,0,public,0,0,0,0,0,0,0,0,1,7,NN,NC
103,retail_sales,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
231,manager,0,unknown,0,0,0,0,0,0,0,0,0,23,NN,SC
204,manager,1,private,0,0,0,0,0,0,0,0,0,8,NY,NC
103,retail_sales,0,private,0,0,0,0,1,0,1,0,0,8,NY,NC
331,manager,1,public,1,0,0,0,0,0,0,0,0,10,NN,NC
231,manager,0,unknown,0,0,0,0,1,1,1,0,0,11,NY,SC
228,sales_rep,0,public,0,0,0,0,1,0,0,0,0,6,NY,NC
187,sales_rep,0,private,0,0,0,0,1,0,1,1,0,2,NY,NC
231,manager,0,unknown,0,0,0,0,0,0,1,0,0,15,NY,SC
187,sales_rep,0,private,0,0,0,0,0,0,0,0,1,7,NN,NC
231,manager,0,unknown,0,0,0,0,0,0,0,0,0,5,NY,SC
331,manager,1,public,1,0,0,1,0,0,1,1,0,9,NY,NC
103,retail_sales,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
331,manager,1,public,1,0,0,0,0,0,0,0,1,9,NY,NC
187,sales_rep,0,private,0,0,0,0,1,0,0,0,0,6,NY,NC
228,sales_rep,0,public,0,0,0,0,1,0,1,1,0,2,NY,NC
179,manager,0,public,0,0,0,0,0,0,0,0,0,26,NN,NC
332,retail_sales,0,unknown,0,0,0,0,1,0,0,0,0,9,NY,NC
8,retail_sales,0,private,0,0,0,0,1,0,1,0,0,-2,NY,NC
332,retail_sales,0,unknown,0,0,0,1,1,1,1,1,0,14,NY,NC
68,retail_sales,1,public,0,0,0,0,0,0,0,0,1,7,NN,NC
179,manager,0,public,0,0,0,0,0,0,0,0,0,8,NY,NC
8,retail_sales,0,private,0,0,0,0,1,0,1,1,0,-8,NY,NC
68,retail_sales,1,public,0,0,0,0,1,0,0,0,0,6,NY,NC
332,retail_sales,0,unknown,0,0,0,0,0,0,0,0,1,16,NN,NC
68,retail_sales,1,public,0,0,0,0,1,0,1,1,0,2,NY,NC
179,manager,0,public,0,0,0,0,1,1,1,0,0,14,NY,NC
179,manager,0,public,0,0,0,0,0,0,1,0,0,18,NY,NC
68,retail_sales,1,public,0,0,0,0,1,0,1,0,0,8,NY,NC
